2016-02-15 16:06:42,090 [main] INFO  org.apache.curator.framework.imps.CuratorFrameworkImpl (CuratorFrameworkImpl.java:222) - Starting
2016-02-15 16:06:42,097 [main] INFO  org.apache.zookeeper.ZooKeeper (Environment.java:100) - Client environment:zookeeper.version=3.4.5-1392090, built on 09/30/2012 17:52 GMT
2016-02-15 16:06:42,097 [main] INFO  org.apache.zookeeper.ZooKeeper (Environment.java:100) - Client environment:host.name=FULEI-TJ.sohu-inc.com
2016-02-15 16:06:42,097 [main] INFO  org.apache.zookeeper.ZooKeeper (Environment.java:100) - Client environment:java.version=1.7.0_55
2016-02-15 16:06:42,098 [main] INFO  org.apache.zookeeper.ZooKeeper (Environment.java:100) - Client environment:java.vendor=Oracle Corporation
2016-02-15 16:06:42,098 [main] INFO  org.apache.zookeeper.ZooKeeper (Environment.java:100) - Client environment:java.home=C:\Program Files\Java\jdk1.7.0_55\jre
2016-02-15 16:06:42,098 [main] INFO  org.apache.zookeeper.ZooKeeper (Environment.java:100) - Client environment:java.class.path=D:\sohu2\dubbo-train-parent\dubbo-train-consumer\target\classes;D:\mavenRespo\respo\commons-io\commons-io\2.1\commons-io-2.1.jar;D:\mavenRespo\respo\org\slf4j\slf4j-api\1.7.5\slf4j-api-1.7.5.jar;D:\mavenRespo\respo\ch\qos\logback\logback-core\1.0.13\logback-core-1.0.13.jar;D:\mavenRespo\respo\ch\qos\logback\logback-classic\1.0.13\logback-classic-1.0.13.jar;D:\mavenRespo\respo\org\apache\zookeeper\zookeeper\3.4.5\zookeeper-3.4.5.jar;D:\mavenRespo\respo\org\springframework\spring-tx\3.2.5.RELEASE\spring-tx-3.2.5.RELEASE.jar;D:\mavenRespo\respo\aopalliance\aopalliance\1.0\aopalliance-1.0.jar;D:\mavenRespo\respo\org\springframework\spring-core\3.2.5.RELEASE\spring-core-3.2.5.RELEASE.jar;D:\mavenRespo\respo\org\springframework\spring-beans\3.2.5.RELEASE\spring-beans-3.2.5.RELEASE.jar;D:\mavenRespo\respo\org\springframework\spring-expression\3.2.5.RELEASE\spring-expression-3.2.5.RELEASE.jar;D:\mavenRespo\respo\org\springframework\spring-context\3.2.5.RELEASE\spring-context-3.2.5.RELEASE.jar;D:\mavenRespo\respo\org\springframework\spring-aop\3.2.5.RELEASE\spring-aop-3.2.5.RELEASE.jar;D:\mavenRespo\respo\org\springframework\spring-context-support\3.2.5.RELEASE\spring-context-support-3.2.5.RELEASE.jar;D:\mavenRespo\respo\org\springframework\spring-test\3.2.5.RELEASE\spring-test-3.2.5.RELEASE.jar;D:\mavenRespo\respo\com\google\guava\guava\15.0\guava-15.0.jar;D:\mavenRespo\respo\org\javassist\javassist\3.18.2-GA\javassist-3.18.2-GA.jar;D:\mavenRespo\respo\com\alibaba\dubbo\2.4.12a-SNAPSHOT\dubbo-2.4.12a-SNAPSHOT.jar;D:\mavenRespo\respo\commons-logging\commons-logging\1.1.1\commons-logging-1.1.1.jar;D:\mavenRespo\respo\io\netty\netty\3.10.4.Final\netty-3.10.4.Final.jar;D:\mavenRespo\respo\com\caucho\hessian\4.0.7\hessian-4.0.7.jar;D:\mavenRespo\respo\jline\jline\0.9.94\jline-0.9.94.jar;D:\mavenRespo\respo\org\apache\curator\curator-recipes\2.3.0\curator-recipes-2.3.0.jar;D:\mavenRespo\respo\org\apache\curator\curator-client\2.3.0\curator-client-2.3.0.jar;D:\mavenRespo\respo\org\apache\curator\curator-framework\2.3.0\curator-framework-2.3.0.jar;D:\sohu2\dubbo-train-parent\dubbo-train-api\target\classes
2016-02-15 16:06:42,098 [main] INFO  org.apache.zookeeper.ZooKeeper (Environment.java:100) - Client environment:java.library.path=C:\Program Files\Java\jdk1.7.0_55\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Program Files (x86)\Common Files\NetSarang;C:\Perl64\site\bin;C:\Perl64\bin;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Program Files\Java\jdk1.7.0_55\bin;d:\AppServ\MySQL\bin;C:\Python27;D:\maven-3.1.0\bin;C:\apache-ant-1.9.3\bin;.
2016-02-15 16:06:42,098 [main] INFO  org.apache.zookeeper.ZooKeeper (Environment.java:100) - Client environment:java.io.tmpdir=C:\Users\leifu\AppData\Local\Temp\
2016-02-15 16:06:42,098 [main] INFO  org.apache.zookeeper.ZooKeeper (Environment.java:100) - Client environment:java.compiler=<NA>
2016-02-15 16:06:42,098 [main] INFO  org.apache.zookeeper.ZooKeeper (Environment.java:100) - Client environment:os.name=Windows 7
2016-02-15 16:06:42,098 [main] INFO  org.apache.zookeeper.ZooKeeper (Environment.java:100) - Client environment:os.arch=amd64
2016-02-15 16:06:42,099 [main] INFO  org.apache.zookeeper.ZooKeeper (Environment.java:100) - Client environment:os.version=6.1
2016-02-15 16:06:42,099 [main] INFO  org.apache.zookeeper.ZooKeeper (Environment.java:100) - Client environment:user.name=leifu
2016-02-15 16:06:42,099 [main] INFO  org.apache.zookeeper.ZooKeeper (Environment.java:100) - Client environment:user.home=C:\Users\leifu
2016-02-15 16:06:42,099 [main] INFO  org.apache.zookeeper.ZooKeeper (Environment.java:100) - Client environment:user.dir=D:\sohu2\dubbo-train-parent\dubbo-train-consumer
2016-02-15 16:06:42,100 [main] INFO  org.apache.zookeeper.ZooKeeper (ZooKeeper.java:438) - Initiating client connection, connectString=10.16.14.251:2181 sessionTimeout=60000 watcher=org.apache.curator.ConnectionState@2d172d60
2016-02-15 16:06:42,154 [main] INFO  com.alibaba.dubbo.registry.zookeeper.ZookeeperRegistry (Slf4jLogger.java:42) -  [DUBBO] Register: consumer://10.7.40.98/com.sohu.tv.dubbo.train.api.VideoService?application=dubbo-train-consumer&category=consumers&check=false&connected=false&dubbo=2.4.12a-SNAPSHOT&interface=com.sohu.tv.dubbo.train.api.VideoService&methods=get&owner=carlosfu&pid=90196&side=consumer&timestamp=1455523601936, dubbo version: 2.4.12a-SNAPSHOT, current host: 10.7.40.98
2016-02-15 16:06:51,135 [main-SendThread(10.16.14.251:2181)] INFO  org.apache.zookeeper.ClientCnxn (ClientCnxn.java:966) - Opening socket connection to server 10.16.14.251/10.16.14.251:2181. Will not attempt to authenticate using SASL (unknown error)
2016-02-15 16:06:51,149 [main-SendThread(10.16.14.251:2181)] INFO  org.apache.zookeeper.ClientCnxn (ClientCnxn.java:849) - Socket connection established to 10.16.14.251/10.16.14.251:2181, initiating session
2016-02-15 16:06:51,168 [main-SendThread(10.16.14.251:2181)] INFO  org.apache.zookeeper.ClientCnxn (ClientCnxn.java:1207) - Session establishment complete on server 10.16.14.251/10.16.14.251:2181, sessionid = 0x14bdeb5224b541e, negotiated timeout = 60000
2016-02-15 16:06:51,171 [main-EventThread] INFO  org.apache.curator.framework.state.ConnectionStateManager (ConnectionStateManager.java:161) - State change: CONNECTED
2016-02-15 16:06:52,235 [main] INFO  com.alibaba.dubbo.registry.zookeeper.ZookeeperRegistry (Slf4jLogger.java:42) -  [DUBBO] Subscribe: consumer://10.7.40.98/com.sohu.tv.dubbo.train.api.VideoService?application=dubbo-train-consumer&category=providers,configurators,routers&connected=false&dubbo=2.4.12a-SNAPSHOT&interface=com.sohu.tv.dubbo.train.api.VideoService&methods=get&owner=carlosfu&pid=90196&side=consumer&timestamp=1455523601936, dubbo version: 2.4.12a-SNAPSHOT, current host: 10.7.40.98
2016-02-15 16:06:52,399 [main] INFO  com.alibaba.dubbo.registry.zookeeper.ZookeeperRegistry (Slf4jLogger.java:42) -  [DUBBO] Notify urls for subscribe url consumer://10.7.40.98/com.sohu.tv.dubbo.train.api.VideoService?application=dubbo-train-consumer&category=providers,configurators,routers&connected=false&dubbo=2.4.12a-SNAPSHOT&interface=com.sohu.tv.dubbo.train.api.VideoService&methods=get&owner=carlosfu&pid=90196&side=consumer&timestamp=1455523601936, urls: [empty://10.7.40.98/com.sohu.tv.dubbo.train.api.VideoService?application=dubbo-train-consumer&category=providers&connected=false&dubbo=2.4.12a-SNAPSHOT&interface=com.sohu.tv.dubbo.train.api.VideoService&methods=get&owner=carlosfu&pid=90196&side=consumer&timestamp=1455523601936, empty://10.7.40.98/com.sohu.tv.dubbo.train.api.VideoService?application=dubbo-train-consumer&category=configurators&connected=false&dubbo=2.4.12a-SNAPSHOT&interface=com.sohu.tv.dubbo.train.api.VideoService&methods=get&owner=carlosfu&pid=90196&side=consumer&timestamp=1455523601936, empty://10.7.40.98/com.sohu.tv.dubbo.train.api.VideoService?application=dubbo-train-consumer&category=routers&connected=false&dubbo=2.4.12a-SNAPSHOT&interface=com.sohu.tv.dubbo.train.api.VideoService&methods=get&owner=carlosfu&pid=90196&side=consumer&timestamp=1455523601936], dubbo version: 2.4.12a-SNAPSHOT, current host: 10.7.40.98
2016-02-15 16:06:52,419 [main] ERROR com.alibaba.dubbo.container.Main (Slf4jLogger.java:74) -  [DUBBO] Error creating bean with name 'trainConsumerAction' defined in file [D:\sohu2\dubbo-train-parent\dubbo-train-consumer\target\classes\spring\dubbo-train-consumer.xml]: Initialization of bean failed; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'videoService': FactoryBean threw exception on object creation; nested exception is java.lang.IllegalStateException: Failed to check the status of the service com.sohu.tv.dubbo.train.api.VideoService. No provider available for the service com.sohu.tv.dubbo.train.api.VideoService from the url zookeeper://10.16.14.251:2181/com.alibaba.dubbo.registry.RegistryService?application=dubbo-train-consumer&connected=true&dubbo=2.4.12a-SNAPSHOT&interface=com.sohu.tv.dubbo.train.api.VideoService&methods=get&owner=carlosfu&pid=90196&side=consumer&timestamp=1455523601936 to the consumer 10.7.40.98 use dubbo version 2.4.12a-SNAPSHOT, dubbo version: 2.4.12a-SNAPSHOT, current host: 10.7.40.98
org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'trainConsumerAction' defined in file [D:\sohu2\dubbo-train-parent\dubbo-train-consumer\target\classes\spring\dubbo-train-consumer.xml]: Initialization of bean failed; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'videoService': FactoryBean threw exception on object creation; nested exception is java.lang.IllegalStateException: Failed to check the status of the service com.sohu.tv.dubbo.train.api.VideoService. No provider available for the service com.sohu.tv.dubbo.train.api.VideoService from the url zookeeper://10.16.14.251:2181/com.alibaba.dubbo.registry.RegistryService?application=dubbo-train-consumer&connected=true&dubbo=2.4.12a-SNAPSHOT&interface=com.sohu.tv.dubbo.train.api.VideoService&methods=get&owner=carlosfu&pid=90196&side=consumer&timestamp=1455523601936 to the consumer 10.7.40.98 use dubbo version 2.4.12a-SNAPSHOT
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:529) ~[spring-beans-3.2.5.RELEASE.jar:3.2.5.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:458) ~[spring-beans-3.2.5.RELEASE.jar:3.2.5.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory$1.getObject(AbstractBeanFactory.java:296) ~[spring-beans-3.2.5.RELEASE.jar:3.2.5.RELEASE]
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:223) ~[spring-beans-3.2.5.RELEASE.jar:3.2.5.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:293) ~[spring-beans-3.2.5.RELEASE.jar:3.2.5.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:194) ~[spring-beans-3.2.5.RELEASE.jar:3.2.5.RELEASE]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.preInstantiateSingletons(DefaultListableBeanFactory.java:628) ~[spring-beans-3.2.5.RELEASE.jar:3.2.5.RELEASE]
	at org.springframework.context.support.AbstractApplicationContext.finishBeanFactoryInitialization(AbstractApplicationContext.java:932) ~[spring-context-3.2.5.RELEASE.jar:3.2.5.RELEASE]
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:479) ~[spring-context-3.2.5.RELEASE.jar:3.2.5.RELEASE]
	at org.springframework.context.support.ClassPathXmlApplicationContext.<init>(ClassPathXmlApplicationContext.java:139) ~[spring-context-3.2.5.RELEASE.jar:3.2.5.RELEASE]
	at org.springframework.context.support.ClassPathXmlApplicationContext.<init>(ClassPathXmlApplicationContext.java:93) ~[spring-context-3.2.5.RELEASE.jar:3.2.5.RELEASE]
	at com.alibaba.dubbo.container.spring.SpringContainer.start(SpringContainer.java:50) ~[dubbo-2.4.12a-SNAPSHOT.jar:2.4.12a-SNAPSHOT]
	at com.alibaba.dubbo.container.Main.main(Main.java:81) ~[dubbo-2.4.12a-SNAPSHOT.jar:2.4.12a-SNAPSHOT]
	at com.sohu.tv.dubbo.train.consumer.main.TrainConsumerMain.main(TrainConsumerMain.java:13) [classes/:na]
Caused by: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'videoService': FactoryBean threw exception on object creation; nested exception is java.lang.IllegalStateException: Failed to check the status of the service com.sohu.tv.dubbo.train.api.VideoService. No provider available for the service com.sohu.tv.dubbo.train.api.VideoService from the url zookeeper://10.16.14.251:2181/com.alibaba.dubbo.registry.RegistryService?application=dubbo-train-consumer&connected=true&dubbo=2.4.12a-SNAPSHOT&interface=com.sohu.tv.dubbo.train.api.VideoService&methods=get&owner=carlosfu&pid=90196&side=consumer&timestamp=1455523601936 to the consumer 10.7.40.98 use dubbo version 2.4.12a-SNAPSHOT
	at org.springframework.beans.factory.support.FactoryBeanRegistrySupport.doGetObjectFromFactoryBean(FactoryBeanRegistrySupport.java:149) ~[spring-beans-3.2.5.RELEASE.jar:3.2.5.RELEASE]
	at org.springframework.beans.factory.support.FactoryBeanRegistrySupport.getObjectFromFactoryBean(FactoryBeanRegistrySupport.java:102) ~[spring-beans-3.2.5.RELEASE.jar:3.2.5.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory.getObjectForBeanInstance(AbstractBeanFactory.java:1468) ~[spring-beans-3.2.5.RELEASE.jar:3.2.5.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:249) ~[spring-beans-3.2.5.RELEASE.jar:3.2.5.RELEASE]
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:194) ~[spring-beans-3.2.5.RELEASE.jar:3.2.5.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.autowireByName(AbstractAutowireCapableBeanFactory.java:1176) ~[spring-beans-3.2.5.RELEASE.jar:3.2.5.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.populateBean(AbstractAutowireCapableBeanFactory.java:1126) ~[spring-beans-3.2.5.RELEASE.jar:3.2.5.RELEASE]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:519) ~[spring-beans-3.2.5.RELEASE.jar:3.2.5.RELEASE]
	... 13 common frames omitted
Caused by: java.lang.IllegalStateException: Failed to check the status of the service com.sohu.tv.dubbo.train.api.VideoService. No provider available for the service com.sohu.tv.dubbo.train.api.VideoService from the url zookeeper://10.16.14.251:2181/com.alibaba.dubbo.registry.RegistryService?application=dubbo-train-consumer&connected=true&dubbo=2.4.12a-SNAPSHOT&interface=com.sohu.tv.dubbo.train.api.VideoService&methods=get&owner=carlosfu&pid=90196&side=consumer&timestamp=1455523601936 to the consumer 10.7.40.98 use dubbo version 2.4.12a-SNAPSHOT
	at com.alibaba.dubbo.config.ReferenceConfig.createProxy(ReferenceConfig.java:422) ~[dubbo-2.4.12a-SNAPSHOT.jar:2.4.12a-SNAPSHOT]
	at com.alibaba.dubbo.config.ReferenceConfig.init(ReferenceConfig.java:303) ~[dubbo-2.4.12a-SNAPSHOT.jar:2.4.12a-SNAPSHOT]
	at com.alibaba.dubbo.config.ReferenceConfig.get(ReferenceConfig.java:138) ~[dubbo-2.4.12a-SNAPSHOT.jar:2.4.12a-SNAPSHOT]
	at com.alibaba.dubbo.config.spring.ReferenceBean.getObject(ReferenceBean.java:65) ~[dubbo-2.4.12a-SNAPSHOT.jar:2.4.12a-SNAPSHOT]
	at org.springframework.beans.factory.support.FactoryBeanRegistrySupport.doGetObjectFromFactoryBean(FactoryBeanRegistrySupport.java:142) ~[spring-beans-3.2.5.RELEASE.jar:3.2.5.RELEASE]
	... 20 common frames omitted
2016-02-15 16:06:52,420 [DubboShutdownHook] INFO  com.alibaba.dubbo.config.AbstractConfig (Slf4jLogger.java:42) -  [DUBBO] Run shutdown hook now., dubbo version: 2.4.12a-SNAPSHOT, current host: 10.7.40.98
2016-02-15 16:06:52,420 [DubboShutdownHook] INFO  com.alibaba.dubbo.registry.support.AbstractRegistryFactory (Slf4jLogger.java:42) -  [DUBBO] Close all registries [zookeeper://10.16.14.251:2181/com.alibaba.dubbo.registry.RegistryService?application=dubbo-train-consumer&client=curator&dubbo=2.4.12a-SNAPSHOT&interface=com.alibaba.dubbo.registry.RegistryService&owner=carlosfu&pid=90196&timestamp=1455523601979], dubbo version: 2.4.12a-SNAPSHOT, current host: 10.7.40.98
2016-02-15 16:06:52,420 [DubboShutdownHook] INFO  com.alibaba.dubbo.registry.zookeeper.ZookeeperRegistry (Slf4jLogger.java:42) -  [DUBBO] Destroy registry:zookeeper://10.16.14.251:2181/com.alibaba.dubbo.registry.RegistryService?application=dubbo-train-consumer&client=curator&dubbo=2.4.12a-SNAPSHOT&interface=com.alibaba.dubbo.registry.RegistryService&owner=carlosfu&pid=90196&timestamp=1455523601979, dubbo version: 2.4.12a-SNAPSHOT, current host: 10.7.40.98
2016-02-15 16:06:52,421 [DubboShutdownHook] INFO  com.alibaba.dubbo.registry.zookeeper.ZookeeperRegistry (Slf4jLogger.java:42) -  [DUBBO] Unregister: consumer://10.7.40.98/com.sohu.tv.dubbo.train.api.VideoService?application=dubbo-train-consumer&category=consumers&check=false&connected=false&dubbo=2.4.12a-SNAPSHOT&interface=com.sohu.tv.dubbo.train.api.VideoService&methods=get&owner=carlosfu&pid=90196&side=consumer&timestamp=1455523601936, dubbo version: 2.4.12a-SNAPSHOT, current host: 10.7.40.98
2016-02-15 16:06:52,437 [DubboShutdownHook] INFO  com.alibaba.dubbo.registry.zookeeper.ZookeeperRegistry (Slf4jLogger.java:42) -  [DUBBO] Destroy unregister url consumer://10.7.40.98/com.sohu.tv.dubbo.train.api.VideoService?application=dubbo-train-consumer&category=consumers&check=false&connected=false&dubbo=2.4.12a-SNAPSHOT&interface=com.sohu.tv.dubbo.train.api.VideoService&methods=get&owner=carlosfu&pid=90196&side=consumer&timestamp=1455523601936, dubbo version: 2.4.12a-SNAPSHOT, current host: 10.7.40.98
2016-02-15 16:06:52,437 [DubboShutdownHook] INFO  com.alibaba.dubbo.registry.zookeeper.ZookeeperRegistry (Slf4jLogger.java:42) -  [DUBBO] Unsubscribe: consumer://10.7.40.98/com.sohu.tv.dubbo.train.api.VideoService?application=dubbo-train-consumer&category=providers,configurators,routers&connected=false&dubbo=2.4.12a-SNAPSHOT&interface=com.sohu.tv.dubbo.train.api.VideoService&methods=get&owner=carlosfu&pid=90196&side=consumer&timestamp=1455523601936, dubbo version: 2.4.12a-SNAPSHOT, current host: 10.7.40.98
2016-02-15 16:06:52,438 [DubboShutdownHook] INFO  com.alibaba.dubbo.registry.zookeeper.ZookeeperRegistry (Slf4jLogger.java:42) -  [DUBBO] Destroy unsubscribe url consumer://10.7.40.98/com.sohu.tv.dubbo.train.api.VideoService?application=dubbo-train-consumer&category=providers,configurators,routers&connected=false&dubbo=2.4.12a-SNAPSHOT&interface=com.sohu.tv.dubbo.train.api.VideoService&methods=get&owner=carlosfu&pid=90196&side=consumer&timestamp=1455523601936, dubbo version: 2.4.12a-SNAPSHOT, current host: 10.7.40.98
2016-02-15 16:06:52,456 [Finalizer] WARN  com.alibaba.dubbo.config.AbstractConfig (Slf4jLogger.java:54) -  [DUBBO] ReferenceConfig(null) is not DESTROYED when FINALIZE, dubbo version: 2.4.12a-SNAPSHOT, current host: 10.7.40.98
2016-02-15 16:06:52,466 [DubboShutdownHook] INFO  org.apache.zookeeper.ZooKeeper (ZooKeeper.java:684) - Session: 0x14bdeb5224b541e closed
2016-02-15 16:06:52,466 [main-EventThread] INFO  org.apache.zookeeper.ClientCnxn (ClientCnxn.java:509) - EventThread shut down
2016-02-15 16:07:39,035 [main] INFO  com.alibaba.dubbo.container.Main (Slf4jLogger.java:42) -  [DUBBO] Dubbo LogbackContainer started!, dubbo version: 2.4.12a-SNAPSHOT, current host: 127.0.0.1
